FSA,POSTAL_CODE,PLACE_NAME,PROV,AREA_TYPE,LATITUDE,LONGITUDE
B4C,B4C3K1,Lower Sackville,NS,Urban,44.774603,-63.660712
B4C,B4C3K2,Lower Sackville,NS,Urban,44.774277,-63.660682
B4C,B4C3K3,Lower Sackville,NS,Urban,44.774048,-63.660043
B4C,B4C3K4,Lower Sackville,NS,Urban,44.774388,-63.65939
B4C,B4C3K5,Lower Sackville,NS,Urban,44.77655286,-63.66063347
B4C,B4C3K6,Lower Sackville,NS,Urban,44.77658715,-63.66067124
B4C,B4C3K7,Lower Sackville,NS,Urban,44.7743,-63.658708
B4C,B4C3K8,Lower Sackville,NS,Urban,44.774176,-63.659441
B4C,B4C3K9,Lower Sackville,NS,Urban,44.773895,-63.659861
B4C,B4C3L1,Lower Sackville,NS,Urban,44.77755133,-63.66167111
B4C,B4C3L2,Lower Sackville,NS,Urban,44.771505,-63.657745
B4C,B4C3L3,Lower Sackville,NS,Urban,44.773155,-63.658591
B4C,B4C3L4,Lower Sackville,NS,Urban,44.77431182,-63.65741029
B4C,B4C3L5,Lower Sackville,NS,Urban,44.773591,-63.659877
B4C,B4C3L6,Lower Sackville,NS,Urban,44.772623,-63.65854
B4C,B4C3L7,Lower Sackville,NS,Urban,44.772512999999996,-63.65878
B4C,B4C3L8,Lower Sackville,NS,Urban,44.771754,-63.657842
B4C,B4C3L9,Lower Sackville,NS,Urban,44.77785297,-63.66182151
B4C,B4C3M1,Lower Sackville,NS,Urban,44.75961799,-63.65959385
B4C,B4C3M2,Lower Sackville,NS,Urban,44.766616,-63.686586
B4C,B4C3M3,Lower Sackville,NS,Urban,44.766617,-63.686586
B4C,B4C3M4,Lower Sackville,NS,Urban,44.766618,-63.686586
B4C,B4C3M5,Lower Sackville,NS,Urban,44.766619,-63.686586
B4C,B4C3M6,Lower Sackville,NS,Urban,44.78062087,-63.6837474
B4C,B4C3M7,Lower Sackville,NS,Urban,44.757609,-63.68751
B4C,B4C3M8,Lower Sackville,NS,Urban,44.75761,-63.68751
B4C,B4C3M9,Lower Sackville,NS,Urban,44.757611,-63.68751
B4C,B4C3N1,Lower Sackville,NS,Urban,44.757612,-63.68751
B4C,B4C3N2,Lower Sackville,NS,Urban,44.757613,-63.68751
B4C,B4C3N3,Lower Sackville,NS,Urban,44.757614,-63.68751
B4C,B4C3N4,Lower Sackville,NS,Urban,44.757615,-63.68751
B4C,B4C3N5,Lower Sackville,NS,Urban,44.757616,-63.68751
B4C,B4C3N6,Lower Sackville,NS,Urban,44.757617,-63.68751
B4C,B4C3N7,Lower Sackville,NS,Urban,44.757618,-63.68751
B4C,B4C3N8,Lower Sackville,NS,Urban,44.77820869,-63.67914346
B4C,B4C3N9,Lower Sackville,NS,Urban,44.77981367,-63.68424761
B4C,B4C3P1,Lower Sackville,NS,Urban,44.76662,-63.686586
B4C,B4C3P2,Lower Sackville,NS,Urban,44.759633,-63.659618
B4C,B4C3P3,Lower Sackville,NS,Urban,44.75958066,-63.65995432
B4C,B4C3P4,Lower Sackville,NS,Urban,44.76986785,-63.69739365
B4C,B4C3P5,Lower Sackville,NS,Urban,44.76142125,-63.68128042
B4C,B4C3P6,Lower Sackville,NS,Urban,44.76359995,-63.68032724
B4C,B4C3P7,Lower Sackville,NS,Urban,44.76124402,-63.68173903
B4C,B4C3P8,Lower Sackville,NS,Urban,44.759862,-63.679854
B4C,B4C3P9,Lower Sackville,NS,Urban,44.75879479,-63.67846905
B4C,B4C3R1,Lower Sackville,NS,Urban,44.75895885,-63.67766739
B4C,B4C3R2,Lower Sackville,NS,Urban,44.760473,-63.67552
B4C,B4C3R3,Lower Sackville,NS,Urban,44.760474,-63.67552
B4C,B4C3R4,Lower Sackville,NS,Urban,44.76315176,-63.67859311
B4C,B4C3R5,Lower Sackville,NS,Urban,44.76333535,-63.67906331
B4C,B4C3R6,Lower Sackville,NS,Urban,44.76360017,-63.68029156
B4C,B4C3R7,Lower Sackville,NS,Urban,44.76351356,-63.68061517
B4C,B4C3R8,Lower Sackville,NS,Urban,44.76341164,-63.68072454
B4C,B4C3R9,Lower Sackville,NS,Urban,44.76330449,-63.67889156
B4C,B4C3S1,Lower Sackville,NS,Urban,44.76321478,-63.67925208
B4C,B4C3S2,Lower Sackville,NS,Urban,44.7597461,-63.67313526
B4C,B4C3S3,Lower Sackville,NS,Urban,44.75945263,-63.67264518
B4C,B4C3S4,Lower Sackville,NS,Urban,44.75940638,-63.67265277
B4C,B4C3S5,Lower Sackville,NS,Urban,44.75962534,-63.67325734
B4C,B4C3S6,Lower Sackville,NS,Urban,44.75955933,-63.67275402
B4C,B4C3S7,Lower Sackville,NS,Urban,44.75940366,-63.67265322
B4C,B4C3S8,Lower Sackville,NS,Urban,44.75937917,-63.67265724
B4C,B4C3S9,Lower Sackville,NS,Urban,44.75933836,-63.67266395
B4C,B4C3T1,Lower Sackville,NS,Urban,44.766627,-63.68634333
B4C,B4C3T2,Lower Sackville,NS,Urban,44.76644079,-63.68587108
B4C,B4C3T3,Lower Sackville,NS,Urban,44.76706064,-63.68709991
B4C,B4C3T4,Lower Sackville,NS,Urban,44.76664252,-63.68638268
B4C,B4C3T5,Lower Sackville,NS,Urban,44.76727913,-63.68801168
B4C,B4C3T6,Lower Sackville,NS,Urban,44.7674792,-63.68796466
B4C,B4C3T7,Lower Sackville,NS,Urban,44.76667393,-63.68856223
B4C,B4C3T8,Lower Sackville,NS,Urban,44.76726184,-63.68802985
B4C,B4C3T9,Lower Sackville,NS,Urban,44.76665367,-63.68859021
B4C,B4C3V1,Lower Sackville,NS,Urban,44.76664354,-63.6886042
B4C,B4C3V2,Lower Sackville,NS,Urban,44.767184,-63.68811165
B4C,B4C3V3,Lower Sackville,NS,Urban,44.771778,-63.690938
B4C,B4C3V4,Lower Sackville,NS,Urban,44.77840415,-63.67225695
B4C,B4C3V5,Lower Sackville,NS,Urban,44.77765316,-63.67252142
B4C,B4C3V6,Lower Sackville,NS,Urban,44.77839355,-63.6722572
B4C,B4C3V7,Lower Sackville,NS,Urban,44.75985139,-63.661077
B4C,B4C3V8,Lower Sackville,NS,Urban,44.75923522,-63.66031105
B4C,B4C3V9,Lower Sackville,NS,Urban,44.75942107,-63.67392711
B4C,B4C3W1,Lower Sackville,NS,Urban,44.75964692,-63.67442776
B4C,B4C3W2,Lower Sackville,NS,Urban,44.7599859,-63.67479706
B4C,B4C3W3,Lower Sackville,NS,Urban,44.7589791,-63.67523377
B4C,B4C3W4,Lower Sackville,NS,Urban,44.75957407,-63.6751469
B4C,B4C3W5,Lower Sackville,NS,Urban,44.75981742,-63.67494018
B4C,B4C3W6,Lower Sackville,NS,Urban,44.78178808,-63.68632248
B4C,B4C3W7,Lower Sackville,NS,Urban,44.78133902,-63.68676042
B4C,B4C3W8,Lower Sackville,NS,Urban,44.76312018,-63.68977236
B4C,B4C3W9,Lower Sackville,NS,Urban,44.76322658,-63.68958375
B4C,B4C3X1,Lower Sackville,NS,Urban,44.76380784,-63.68912103
B4C,B4C3X2,Lower Sackville,NS,Urban,44.768235,-63.68165362
B4C,B4C3X3,Lower Sackville,NS,Urban,44.76850348,-63.68227758
B4C,B4C3X4,Lower Sackville,NS,Urban,44.76225534,-63.65239287
B4C,B4C3X5,Lower Sackville,NS,Urban,44.76225063,-63.65238352
B4C,B4C3X6,Lower Sackville,NS,Urban,44.76236844,-63.65261711
B4C,B4C3X7,Lower Sackville,NS,Urban,44.76211811,-63.65220933
B4C,B4C3X8,Lower Sackville,NS,Urban,44.76202452,-63.65211636
B4C,B4C3X9,Lower Sackville,NS,Urban,44.763958,-63.652536
B4C,B4C3Y3,Lower Sackville,NS,Urban,44.763959,-63.652536
B4C,B4C3Y5,Lower Sackville,NS,Urban,44.76494519,-63.70186679
B4C,B4C3Y6,Lower Sackville,NS,Urban,44.766769,-63.646132
B4C,B4C3Y7,Lower Sackville,NS,Urban,44.76530387,-63.64890388
B4C,B4C3Y8,Lower Sackville,NS,Urban,44.781563,-63.668266
B4C,B4C3Y9,Lower Sackville,NS,Urban,44.78579102,-63.69167594
B4C,B4C3Z1,Lower Sackville,NS,Urban,44.78577003,-63.69124089
B4C,B4C3Z2,Lower Sackville,NS,Urban,44.65636946,-63.48710506
B4C,B4C3Z3,Lower Sackville,NS,Urban,44.76914546,-63.66564559
B4C,B4C3Z4,Lower Sackville,NS,Urban,44.7684195,-63.68204261
B4C,B4C3Z5,Lower Sackville,NS,Urban,44.766621,-63.686586
B4C,B4C3Z6,Lower Sackville,NS,Urban,44.77714974,-63.67519086
B4C,B4C3Z7,Lower Sackville,NS,Urban,44.78900381,-63.68795402
B4C,B4C3Z8,Lower Sackville,NS,Urban,44.78910691,-63.68762189
B4C,B4C3Z9,Lower Sackville,NS,Urban,44.78966392,-63.6840509
B4C,B4C4A1,Lower Sackville,NS,Urban,44.76869841,-63.69782746
B4C,B4C4A2,Lower Sackville,NS,Urban,44.76995695,-63.64315893
B4C,B4C4A3,Lower Sackville,NS,Urban,44.75470355,-63.66229001
B4C,B4C4A4,Lower Sackville,NS,Urban,44.76855282,-63.69789658
B4C,B4C4A5,Lower Sackville,NS,Urban,44.79038227,-63.68851014
B4C,B4C4A6,Lower Sackville,NS,Urban,44.78934485,-63.68568013
B4C,B4C4A7,Lower Sackville,NS,Urban,44.78915621,-63.6871846
B4C,B4C4A8,Lower Sackville,NS,Urban,44.78850303,-63.6861989
B4C,B4C4A9,Lower Sackville,NS,Urban,44.78768701,-63.68348684
B4C,B4C4B1,Lower Sackville,NS,Urban,44.7556817,-63.65629976
B4C,B4C4B2,Lower Sackville,NS,Urban,44.762221,-63.662445
B4C,B4C4B3,Lower Sackville,NS,Urban,44.76858862,-63.69787958
B4C,B4C4B4,Lower Sackville,NS,Urban,44.76931234,-63.69703163
B4C,B4C4B5,Lower Sackville,NS,Urban,44.76929836,-63.69705703
B4C,B4C4B6,Lower Sackville,NS,Urban,44.754852,-63.657715
B4C,B4C4B7,Lower Sackville,NS,Urban,44.76711517,-63.69353046
B4C,B4C4B8,Lower Sackville,NS,Urban,44.78769541,-63.68335333
B4C,B4C4B9,Lower Sackville,NS,Urban,44.78999838,-63.68771275
B4C,B4C4C1,Lower Sackville,NS,Urban,44.75796908,-63.68708106
B4C,B4C4C2,Lower Sackville,NS,Urban,44.76930302,-63.69704856
B4C,B4C4C3,Lower Sackville,NS,Urban,44.78961872,-63.6842629
B4C,B4C4C4,Lower Sackville,NS,Urban,44.78988396,-63.68438946
B4C,B4C4C5,Lower Sackville,NS,Urban,44.76204326,-63.65183874
B4C,B4C4C6,Lakeview,NS,Urban,44.762526,-63.624095
B4C,B4C4C7,Lakeview,NS,Urban,44.77216212,-63.62930925
B4C,B4C4C8,Lakeview,NS,Urban,44.76739389,-63.62814102
B4C,B4C4C9,Lakeview,NS,Urban,44.762716,-63.631829
B4C,B4C4E1,Lower Sackville,NS,Urban,44.77597314,-63.6339052
B4C,B4C4E2,Lower Sackville,NS,Urban,44.78879183,-63.68878698
B4C,B4C4E3,Lower Sackville,NS,Urban,44.76562461,-63.63730554
B4C,B4C4E4,Lower Sackville,NS,Urban,44.78882378,-63.68883261
B4C,B4C4E5,Lower Sackville,NS,Urban,44.76235498,-63.65443431
B4C,B4C4E6,Lower Sackville,NS,Urban,44.7606098,-63.65843038
B4C,B4C4E7,Lower Sackville,NS,Urban,44.765076,-63.650658
B4C,B4C4E8,Lower Sackville,NS,Urban,44.76488764,-63.64922699
B4C,B4C4E9,Lower Sackville,NS,Urban,44.76485212,-63.64925366
B4C,B4C4G1,Lower Sackville,NS,Urban,44.765151,-63.64903
B4C,B4C4G2,Lower Sackville,NS,Urban,44.78874135,-63.68872126
B4C,B4C4G3,Lower Sackville,NS,Urban,44.75704887,-63.65663632
B4C,B4C4G5,Lower Sackville,NS,Urban,44.77141481,-63.63279152
B4C,B4C4G6,Lower Sackville,NS,Urban,44.79065042,-63.68914415
B4C,B4C4G7,Lower Sackville,NS,Urban,44.79005389,-63.69106282
B4C,B4C4G8,Lower Sackville,NS,Urban,44.78901427,-63.68918122
B4C,B4C4G9,Lower Sackville,NS,Urban,44.77405981,-63.63154754
B4C,B4C4H1,Lower Sackville,NS,Urban,44.75350439,-63.6626322
B4C,B4C4H2,Lower Sackville,NS,Urban,44.75522879,-63.65557277
B4C,B4C4H3,Lower Sackville,NS,Urban,44.76059733,-63.65846326
B4C,B4C4H4,Lower Sackville,NS,Urban,44.75442308,-63.66312993
B4C,B4C8R5,Halifax,NS,Urban,44.7669866,-63.64106
B4E,B4E0A1,Lower Sackville,NS,Urban,44.79003297,-63.70942989
B4E,B4E0A2,Beaver Bank,NS,Urban,44.805995,-63.735977
B4E,B4E0A3,Lower Sackville,NS,Urban,44.805995,-63.735977
B4E,B4E0A4,Lower Sackville,NS,Urban,44.805995,-63.735977
B4E,B4E0A5,Halifax,NS,Urban,44.81364,-63.7291906
B4E,B4E1A1,Lower Sackville,NS,Urban,44.78029393,-63.69182254
B4E,B4E1A2,Lower Sackville,NS,Urban,44.78021149,-63.69159778
B4E,B4E1A3,Lower Sackville,NS,Urban,44.78085939,-63.69331358
B4E,B4E1A4,Lower Sackville,NS,Urban,44.78138638,-63.69467372
B4E,B4E1A5,Lower Sackville,NS,Urban,44.779726,-63.694366
B4E,B4E1A6,Lower Sackville,NS,Urban,44.77830567,-63.69593579
B4E,B4E1A7,Lower Sackville,NS,Urban,44.77819931,-63.69566277
B4E,B4E1A8,Lower Sackville,NS,Urban,44.78153,-63.697794
B4E,B4E1A9,Lower Sackville,NS,Urban,44.77706588,-63.69552275
B4E,B4E1B1,Lower Sackville,NS,Urban,44.77631898,-63.69353846
B4E,B4E1B2,Lower Sackville,NS,Urban,44.77605469,-63.69281708
B4E,B4E1B3,Lower Sackville,NS,Urban,44.77495198,-63.69287766
B4E,B4E1B4,Lower Sackville,NS,Urban,44.77976701,-63.7045521
B4E,B4E1B5,Lower Sackville,NS,Urban,44.77974693,-63.70450045
B4E,B4E1B6,Lower Sackville,NS,Urban,44.787073,-63.698364
B4E,B4E1B7,Lower Sackville,NS,Urban,44.78431289,-63.69985164
B4E,B4E1B8,Lower Sackville,NS,Urban,44.78424128,-63.69984357
B4E,B4E1B9,Lower Sackville,NS,Urban,44.78523615,-63.70002098
B4E,B4E1C1,Lower Sackville,NS,Urban,44.7854307,-63.6994369
B4E,B4E1C2,Lower Sackville,NS,Urban,44.78530892,-63.69735009
B4E,B4E1C3,Lower Sackville,NS,Urban,44.78504308,-63.69889975
B4E,B4E1C4,Lower Sackville,NS,Urban,44.785891,-63.698083
B4E,B4E1C5,Lower Sackville,NS,Urban,44.7827667,-63.70101388
B4E,B4E1C6,Lower Sackville,NS,Urban,44.78284742,-63.70106543
B4E,B4E1C7,Lower Sackville,NS,Urban,44.78286845,-63.70106147
B4E,B4E1C8,Lower Sackville,NS,Urban,44.78339515,-63.70065495
B4E,B4E1C9,Lower Sackville,NS,Urban,44.78438189,-63.69893514
B4E,B4E1E1,Lower Sackville,NS,Urban,44.78236435,-63.70056659
B4E,B4E1E2,Lower Sackville,NS,Urban,44.78170563,-63.70009091
B4E,B4E1E3,Lower Sackville,NS,Urban,44.78451773,-63.69772217
B4E,B4E1E4,Lower Sackville,NS,Urban,44.781454600000004,-63.69919049
B4E,B4E1E5,Lower Sackville,NS,Urban,44.78146566,-63.69885564
B4E,B4E1E6,Lower Sackville,NS,Urban,44.78257712,-63.69816755
B4E,B4E1E7,Lower Sackville,NS,Urban,44.78088324,-63.69841252
B4E,B4E1E8,Lower Sackville,NS,Urban,44.78096235,-63.69835659
B4E,B4E1E9,Lower Sackville,NS,Urban,44.78180547,-63.69775374
B4E,B4E1G1,Lower Sackville,NS,Urban,44.778431,-63.696036
B4E,B4E1G2,Lower Sackville,NS,Urban,44.780169,-63.695592
B4E,B4E1G3,Lower Sackville,NS,Urban,44.77707818,-63.69551383
B4E,B4E1G4,Lower Sackville,NS,Urban,44.7774911,-63.69517395
B4E,B4E1G5,Lower Sackville,NS,Urban,44.77799142,-63.69481821
B4E,B4E1G6,Lower Sackville,NS,Urban,44.780829,-63.69268331
B4E,B4E1G7,Lower Sackville,NS,Urban,44.7808157,-63.69269309
B4E,B4E1G8,Lower Sackville,NS,Urban,44.77659833,-63.69416386
B4E,B4E1G9,Lower Sackville,NS,Urban,44.77663578,-63.69413813
B4E,B4E1H1,Lower Sackville,NS,Urban,44.78013282,-63.69154027
B4E,B4E1H2,Lower Sackville,NS,Urban,44.78013558,-63.69154176
B4E,B4E1H3,Lower Sackville,NS,Urban,44.77573378,-63.69314342
B4E,B4E1H4,Lower Sackville,NS,Urban,44.77524447,-63.69351224
B4E,B4E1H5,Lower Sackville,NS,Urban,44.77607378,-63.69286944
B4E,B4E1H6,Lower Sackville,NS,Urban,44.7764957,-63.69256902
B4E,B4E1H7,Lower Sackville,NS,Urban,44.77762769,-63.69175969
B4E,B4E1H8,Lower Sackville,NS,Urban,44.77954601,-63.69033246
B4E,B4E1H9,Lower Sackville,NS,Urban,44.7796372,-63.70486902
B4E,B4E1J1,Lower Sackville,NS,Urban,44.78158147,-63.70443465
B4E,B4E1J2,Lower Sackville,NS,Urban,44.78034723,-63.70432629
B4E,B4E1J3,Lower Sackville,NS,Urban,44.7712271,-63.68990319
B4E,B4E1J5,Lower Sackville,NS,Urban,44.77744008,-63.69123723
B4E,B4E1J6,Lower Sackville,NS,Urban,44.78135854,-63.69083768
B4E,B4E1J7,Lower Sackville,NS,Urban,44.786557,-63.692714
B4E,B4E1J8,Lower Sackville,NS,Urban,44.794051,-63.691045
B4E,B4E1K1,Lower Sackville,NS,Urban,44.79564194,-63.69072336
B4E,B4E1K2,Lower Sackville,NS,Urban,44.79563956,-63.69072665
B4E,B4E1K3,Lower Sackville,NS,Urban,44.80233961,-63.68820881
B4E,B4E1K4,Lower Sackville,NS,Urban,44.80238973,-63.6882039
B4E,B4E1K5,Lower Sackville,NS,Urban,44.78198869,-63.70382951
B4E,B4E1K6,Lower Sackville,NS,Urban,44.78182349,-63.70401639
B4E,B4E1K7,Lower Sackville,NS,Urban,44.78385242,-63.70159461
B4E,B4E1K8,Lower Sackville,NS,Urban,44.791906,-63.683681
B4E,B4E1K9,Lower Sackville,NS,Urban,44.80430286,-63.68573404
B4E,B4E1L4,Lower Sackville,NS,Urban,44.801834,-63.682949
B4E,B4E1L5,Lower Sackville,NS,Urban,44.80296385,-63.68168728
B4E,B4E1L6,Lower Sackville,NS,Urban,44.80001103,-63.6838625
B4E,B4E1L7,Lower Sackville,NS,Urban,44.79997051,-63.68389322
B4E,B4E1L8,Lower Sackville,NS,Urban,44.79944383,-63.6842925
B4E,B4E1L9,Lower Sackville,NS,Urban,44.80328802,-63.68233325
B4E,B4E1M1,Lower Sackville,NS,Urban,44.80326993,-63.68234755
B4E,B4E1M2,Lower Sackville,NS,Urban,44.803252,-63.68575
B4E,B4E1M3,Lower Sackville,NS,Urban,44.802954,-63.684914
B4E,B4E1M4,Lower Sackville,NS,Urban,44.801425,-63.685724
B4E,B4E1M5,Lower Sackville,NS,Urban,44.801313,-63.684947
B4E,B4E1M6,Lower Sackville,NS,Urban,44.80417525,-63.68599809
B4E,B4E1M7,Lower Sackville,NS,Urban,44.80416908,-63.68600262
B4E,B4E1M8,Lower Sackville,NS,Urban,44.8034427,-63.68617904
B4E,B4E1M9,Lower Sackville,NS,Urban,44.80198761,-63.68601014
B4E,B4E1N1,Lower Sackville,NS,Urban,44.80194118,-63.68602286
B4E,B4E1N2,Lower Sackville,NS,Urban,44.803073,-63.684168
B4E,B4E1N3,Lower Sackville,NS,Urban,44.80217,-63.683805
B4E,B4E1N4,Lower Sackville,NS,Urban,44.80285,-63.686324
B4E,B4E1N5,Lower Sackville,NS,Urban,44.80342482,-63.68653289
B4E,B4E1N6,Lower Sackville,NS,Urban,44.80342179,-63.68653791
B4E,B4E1N7,Lower Sackville,NS,Urban,44.8021754,-63.68696697
B4E,B4E1N8,Lower Sackville,NS,Urban,44.80213254,-63.68700337
B4E,B4E1N9,Lower Sackville,NS,Urban,44.79723464,-63.68596738
B4E,B4E1P1,Lower Sackville,NS,Urban,44.80277419,-63.68093626
B4E,B4E1P2,Lower Sackville,NS,Urban,44.80276717,-63.68093969
B4E,B4E1P3,Lower Sackville,NS,Urban,44.79960092,-63.68328091
B4E,B4E1P4,Lower Sackville,NS,Urban,44.79895292,-63.68375796
B4E,B4E1P5,Lower Sackville,NS,Urban,44.801314,-63.684947
B4E,B4E1P6,Lower Sackville,NS,Urban,44.802955,-63.684914
B4E,B4E1P7,Lower Sackville,NS,Urban,44.802171,-63.683805
B4E,B4E1P8,Lower Sackville,NS,Urban,44.801315,-63.684947
B4E,B4E1R1,Lower Sackville,NS,Urban,44.77015484,-63.69783943
B4E,B4E1R2,Lower Sackville,NS,Urban,44.77005812,-63.69770128
B4E,B4E1R3,Lower Sackville,NS,Urban,44.774874,-63.702203
B4E,B4E1R4,Lower Sackville,NS,Urban,44.77470265,-63.70197482
B4E,B4E1R5,Lower Sackville,NS,Urban,44.77581631,-63.70337229
B4E,B4E1R6,Lower Sackville,NS,Urban,44.77372453,-63.69280808
B4E,B4E1R7,Lower Sackville,NS,Urban,44.77387931,-63.69295964
B4E,B4E1R8,Lower Sackville,NS,Urban,44.77386086,-63.69294156
B4E,B4E1R9,Lower Sackville,NS,Urban,44.77654297,-63.69616569
B4E,B4E1S1,Lower Sackville,NS,Urban,44.77472875,-63.69390573
B4E,B4E1S2,Lower Sackville,NS,Urban,44.7781473,-63.69764433
B4E,B4E1S3,Lower Sackville,NS,Urban,44.77996537,-63.69906265
B4E,B4E1S4,Lower Sackville,NS,Urban,44.77821364,-63.69768389
B4E,B4E1S5,Lower Sackville,NS,Urban,44.78138138,-63.7006032
B4E,B4E1S6,Lower Sackville,NS,Urban,44.77469161,-63.70194699
B4E,B4E1S7,Lower Sackville,NS,Urban,44.77494136,-63.70163826
B4E,B4E1S8,Lower Sackville,NS,Urban,44.781057,-63.702396
B4E,B4E1S9,Lower Sackville,NS,Urban,44.781057,-63.702396
B4E,B4E1T1,Lower Sackville,NS,Urban,44.78048717,-63.70240637
B4E,B4E1T2,Lower Sackville,NS,Urban,44.79382075,-63.69376433
B4E,B4E1T3,Lower Sackville,NS,Urban,44.7795633,-63.70493202
B4E,B4E1T4,Lower Sackville,NS,Urban,44.78188907,-63.69608166
B4E,B4E1T5,Lower Sackville,NS,Urban,44.77967239,-63.696654530000004
B4E,B4E1T6,Lower Sackville,NS,Urban,44.78089342,-63.69576418
B4E,B4E1T7,Lower Sackville,NS,Urban,44.78107825,-63.69562004
B4E,B4E1T8,Lower Sackville,NS,Urban,44.78094914,-63.69577157
B4E,B4E1T9,Lower Sackville,NS,Urban,44.78131202,-63.69692249
B4E,B4E1V0,Lower Sackville,NS,Urban,44.781531,-63.697794
B4E,B4E1V1,Lower Sackville,NS,Urban,44.78008856,-63.70576245
B4E,B4E1V2,Lower Sackville,NS,Urban,44.77967703,-63.7049801
B4E,B4E1V3,Lower Sackville,NS,Urban,44.77644902,-63.69606391
B4E,B4E1V4,Lower Sackville,NS,Urban,44.77066284,-63.69008282
B4E,B4E1V5,Lower Sackville,NS,Urban,44.78149777,-63.69217976
B4E,B4E1V6,Lower Sackville,NS,Urban,44.78494634,-63.70210851
B4E,B4E1V7,Lower Sackville,NS,Urban,44.78539824,-63.70127487
B4E,B4E1V8,Lower Sackville,NS,Urban,44.787447,-63.699379
B4E,B4E1V9,Lower Sackville,NS,Urban,44.787688,-63.699503
B4E,B4E1W1,Lower Sackville,NS,Urban,44.787548,-63.699678
B4E,B4E1W2,Beaver Bank,NS,Urban,44.787327,-63.699829
B4E,B4E1W3,Lower Sackville,NS,Urban,44.78462011,-63.70192078
B4E,B4E1W4,Lower Sackville,NS,Urban,44.785167,-63.700082
B4E,B4E1W5,Lower Sackville,NS,Urban,44.76967024,-63.69925052
B4E,B4E1W6,Lower Sackville,NS,Urban,44.76966819,-63.69924963
B4E,B4E1W7,Lower Sackville,NS,Urban,44.77097747,-63.69930743
B4E,B4E1W8,Lower Sackville,NS,Urban,44.78162567,-63.69519012
B4E,B4E1W9,Lower Sackville,NS,Urban,44.78200228,-63.69631141
B4E,B4E1X1,Lower Sackville,NS,Urban,44.77871209,-63.69010626
B4E,B4E1X2,Lower Sackville,NS,Urban,44.78158982,-63.69525289
B4E,B4E1X3,Lower Sackville,NS,Urban,44.77908649,-63.70552128
B4E,B4E1X4,Lower Sackville,NS,Urban,44.78224267,-63.6948704
B4E,B4E1X5,Lower Sackville,NS,Urban,44.77033684,-63.69998061
B4E,B4E1X6,Lower Sackville,NS,Urban,44.78119841,-63.6941472
B4E,B4E1X7,Lower Sackville,NS,Urban,44.77004377,-63.70021452
B4E,B4E1X8,Lower Sackville,NS,Urban,44.80124433,-63.68722257
B4E,B4E1X9,Lower Sackville,NS,Urban,44.785216,-63.717801
B4E,B4E1Y1,Lower Sackville,NS,Urban,44.78280225,-63.69594078
B4E,B4E1Y2,Lower Sackville,NS,Urban,44.80354843,-63.683566
B4E,B4E1Y3,Lower Sackville,NS,Urban,44.795124,-63.697248
B4E,B4E1Y4,Lower Sackville,NS,Urban,44.837152,-63.669296
B4E,B4E1Y5,Lower Sackville,NS,Urban,44.837153,-63.669296
B4E,B4E1Y6,Lower Sackville,NS,Urban,44.837154,-63.669296
B4E,B4E1Y7,Lower Sackville,NS,Urban,44.837155,-63.669296
B4E,B4E1Y8,Lower Sackville,NS,Urban,44.837156,-63.669296
B4E,B4E1Y9,Lower Sackville,NS,Urban,44.837157,-63.669296
B4E,B4E1Z1,Lower Sackville,NS,Urban,44.837158,-63.669296
B4E,B4E1Z2,Lower Sackville,NS,Urban,44.778499,-63.705192
B4E,B4E1Z3,Lower Sackville,NS,Urban,44.7785,-63.705192
B4E,B4E1Z4,Lower Sackville,NS,Urban,44.778501,-63.705192
B4E,B4E1Z5,Lower Sackville,NS,Urban,44.778502,-63.705192
B4E,B4E1Z6,Lower Sackville,NS,Urban,44.778503,-63.705192
B4E,B4E1Z7,Lower Sackville,NS,Urban,44.778504,-63.705192
B4E,B4E1Z8,Lower Sackville,NS,Urban,44.778505,-63.705192
B4E,B4E1Z9,Lower Sackville,NS,Urban,44.778506,-63.705192
B4E,B4E2A1,Lower Sackville,NS,Urban,44.778507,-63.705192
B4E,B4E2A2,Lower Sackville,NS,Urban,44.778508,-63.705192
B4E,B4E2A3,Lower Sackville,NS,Urban,44.781532,-63.697794
B4E,B4E2A4,Lower Sackville,NS,Urban,44.781533,-63.697794
B4E,B4E2A5,Lower Sackville,NS,Urban,44.837159,-63.669296
B4E,B4E2A6,Lower Sackville,NS,Urban,44.83716,-63.669296
B4E,B4E2A7,Lower Sackville,NS,Urban,44.785845,-63.696024
B4E,B4E2A8,Lower Sackville,NS,Urban,44.785846,-63.696024
B4E,B4E2A9,Lower Sackville,NS,Urban,44.785847,-63.696024
B4E,B4E2B1,Lower Sackville,NS,Urban,44.772905,-63.705884
B4E,B4E2B2,Lower Sackville,NS,Urban,44.772906,-63.705884
B4E,B4E2B3,Lower Sackville,NS,Urban,44.772907,-63.705884
B4E,B4E2B4,Lower Sackville,NS,Urban,44.772908,-63.705884
B4E,B4E2B5,Lower Sackville,NS,Urban,44.772909,-63.705884
B4E,B4E2B6,Lower Sackville,NS,Urban,44.77291,-63.705884
B4E,B4E2B7,Lower Sackville,NS,Urban,44.772911,-63.705884
B4E,B4E2B8,Lower Sackville,NS,Urban,44.772912,-63.705884
B4E,B4E2B9,Lower Sackville,NS,Urban,44.772913,-63.705884
B4E,B4E2C1,Lower Sackville,NS,Urban,44.778509,-63.705192
B4E,B4E2C2,Lower Sackville,NS,Urban,44.837161,-63.669296
